what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.navigate.open.type",1400261986356
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400261992265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400262001724
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1400262001750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400262014006
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400262019520
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400262020295
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1400262038076
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1400262048663
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1400262065683
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400262066926
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400262070102
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400262072254
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400262077416
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400262078212
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400262081297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400262083927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400262085030
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400309025135
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400309187491
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400396191916
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400396211019
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1400396219275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400396224409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400396238879
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400396240399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400396243022
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400396271598
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400396277897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400396279609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400396281793
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400396285246
