what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400423078688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423080261
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423090468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400423090544
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423093361
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423093595
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400423096197
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400423098804
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423099627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423101168
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423101311
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423110217
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400423110286
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423117966
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423118265
error,log,,,"Unhandled event loop exception",1400423120253
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400423121279
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400423122093
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400423125707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400423131230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423132498
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423142203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400423142393
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423143965
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423144202
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423148147
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1400423148289
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423153863
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400423155381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400423156460
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400423176631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423180553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423197756
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400423197854
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423201780
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423202023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423205979
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1400423206109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423210280
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400423211473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400423212294
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423213885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423214027
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400423217298
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400423245922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423247446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423283465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400423283579
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423285736
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423285980
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400423287688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423288642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423294627
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400423294693
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423296140
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423296240
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423296241
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400423297375
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423297713
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400423297969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423303571
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1400423303682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423306934
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423314847
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1400423314958
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400423320009
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400423321596
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400423322547
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400423326971
