what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400847920289
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400847922868
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400847927091
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847928656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847932310
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400847936163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847938234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847938465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400847940381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400847944245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400847946435
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400847948581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400847950197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847951529
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847956236
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400847959996
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847961430
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847961655
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400847965833
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400847969269
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400847971392
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400847972303
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400847977377
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400847978893
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847980139
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847984057
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400847989040
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847991051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400847991268
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400847994700
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400847997366
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400848000788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400848008099
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1400848009120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400848019480
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400848022429
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400848022522
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400848022718
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.navigate.open.type",1400848022856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400848033848
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400848079815
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400848081651
