what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400783979465
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400783988922
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784076313
activated,editor,org.jboss.tools.jst.jsp,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1400784076987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1400784090068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784091117
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400784093108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784097968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784100308
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784137275
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400784138865
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400784139962
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400784145975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784148281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784207579
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1400784216754
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400784220222
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1400784224665
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400784227251
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784230150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784247930
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1400784254962
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1400784257245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400784258786
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1400784266786
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400784275520
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1400784311839
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400784312945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784318255
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400784319309
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1400784319339
